address_id,street_number,street_name,zip,city_state_id
91994,110,Riverside Drive (S),31901,4104
91995,8029,Riverside Drive (S),92284,2796
91996,5949,Highland Avenue (S),02148,9811
91997,3869,Meadow Lane (S),28202,14297
91998,1789,Hillcrest Road (S),02148,9811
91999,9708,Hillcrest Road (S),28202,14297
92000,7628,Lincoln Street (S),77002,24133
92001,5548,Willow Avenue (S),77002,24133
92002,3468,Cherry Lane (S),28202,14297
92003,1388,Forest Drive (S),28202,14297
92004,9307,Forest Drive (S),32547,3644
92005,7227,Adams Street (S),53703,27073
92006,5147,Valley Road (S),15201,21668
92007,3067,Spring Street (S),02143,9949
92008,987,Magnolia Avenue (S),77002,24133
92009,8906,Magnolia Avenue (S),31601,4528
92010,6826,Maple Avenue (S),28202,14297
92011,4746,Oak Street (S),32501,3859
92012,2666,Lakeview Drive (S),15201,21668
92013,586,Pine Street (S),53703,27073
92014,8505,Pine Street (S),28202,14297
92015,6425,Cedar Lane (S),32459,3902
92016,4345,Washington Avenue (S),31520,4054
92017,2265,Park Road (S),19102,21657
92018,185,Sunset Boulevard (S),15201,21668
92019,8104,Sunset Boulevard (S),32401,3853
92020,6024,Riverside Drive (S),53593,27347
92021,3944,Highland Avenue (S),28202,14297
92022,1864,Meadow Lane (S),31401,4450
92023,9783,Meadow Lane (S),32301,3929
92024,7703,Hillcrest Road (S),28202,14297
92025,5623,Lincoln Street (S),92101,2525
92026,3543,Willow Avenue (S),92101,2525
92027,1463,Cherry Lane (S),31401,4450
92028,9382,Cherry Lane (S),28202,14297
92029,7302,Forest Drive (S),53527,26839
92030,5222,Adams Street (S),53511,26749
92031,3142,Valley Road (S),31401,4450
92032,1062,Spring Street (S),28202,14297
92033,8981,Spring Street (S),28202,14297
92034,6901,Magnolia Avenue (S),28202,14297
92035,4821,Maple Avenue (S),77002,24133
92036,2741,Oak Street (S),32202,3706
92037,661,Lakeview Drive (S),32202,3706
92038,8580,Lakeview Drive (S),32202,3706
92039,6500,Pine Street (S),77002,24133
92040,4420,Cedar Lane (S),32202,3706
92041,2340,Washington Avenue (S),10001,17959
92042,260,Park Road (S),02132,10029
92043,8179,Park Road (S),28134,14679
92044,6099,Sunset Boulevard (S),32202,3706
92045,4019,Riverside Drive (S),02132,10029
92046,1939,Highland Avenue (S),02108,9643
92047,9858,Highland Avenue (S),32202,3706
92048,7778,Meadow Lane (S),77002,24133
92049,5698,Hillcrest Road (S),92101,2525
92050,3618,Lincoln Street (S),32250,3707
92051,1538,Willow Avenue (S),97479,20453
92052,9457,Willow Avenue (S),32202,3706
92053,7377,Cherry Lane (S),53202,27113
92054,5297,Forest Drive (S),02108,9643
92055,3217,Adams Street (S),28078,14495
92056,1137,Valley Road (S),53158,27204
92057,9056,Valley Road (S),32202,3706
92058,6976,Spring Street (S),32202,3706
92059,4896,Magnolia Avenue (S),53150,27134
92060,2816,Maple Avenue (S),77002,24133
92061,736,Oak Street (S),10001,17959
92062,8655,Oak Street (S),77002,24133
92063,6575,Lakeview Drive (S),28020,14286
92064,4495,Pine Street (S),30518,4058
92065,2415,Cedar Lane (S),28025,14324
92066,335,Washington Avenue (S),77002,24133
92067,8254,Washington Avenue (S),32202,3706
92068,6174,Park Road (S),77002,24133
92069,4094,Sunset Boulevard (S),32202,3706
92070,2014,Riverside Drive (S),77002,24133
92071,9933,Riverside Drive (S),10001,17959
92072,7853,Highland Avenue (S),30303,4008
92073,5773,Meadow Lane (S),32202,3706
92074,3693,Hillcrest Road (S),92025,1930
92075,1613,Lincoln Street (S),27601,14703
92076,9532,Lincoln Street (S),27601,14703
92077,7452,Willow Avenue (S),27601,14703
92078,5372,Cherry Lane (S),27601,14703
92079,3292,Forest Drive (S),25411,27463
92080,1212,Adams Street (S),97201,20399
92081,9131,Adams Street (S),27701,14363
92082,7051,Valley Road (S),97201,20399
92083,4971,Spring Street (S),30303,4008
92084,2891,Magnolia Avenue (S),77002,24133
92085,811,Maple Avenue (S),77002,24133
92086,8730,Maple Avenue (S),77002,24133
92087,6650,Oak Street (S),77002,24133
92088,4570,Lakeview Drive (S),32114,3596
92089,2490,Pine Street (S),32097,3977
92090,410,Cedar Lane (S),32097,3977
92091,8329,Cedar Lane (S),32097,3977
92092,6249,Washington Avenue (S),32080,3889
92093,4169,Park Road (S),30303,4008
92094,2089,Sunset Boulevard (S),27601,14703
92095,9,Riverside Drive (S),27601,14703
92096,7928,Riverside Drive (S),27601,14703
92097,5848,Highland Avenue (S),99037,26661
92098,3768,Meadow Lane (S),27601,14703
92099,1688,Hillcrest Road (S),30303,4008
92100,9607,Hillcrest Road (S),27601,14703
92101,7527,Lincoln Street (S),30303,4008
92102,5447,Willow Avenue (S),32065,3832
92103,3367,Cherry Lane (S),10001,17959
92104,1287,Forest Drive (S),32065,3832
92105,9206,Forest Drive (S),84119,25220
92106,7126,Adams Street (S),33510,3539
92107,5046,Valley Road (S),63701,12672
92108,2966,Spring Street (S),33510,3539
92109,886,Magnolia Avenue (S),85201,1464
92110,8805,Magnolia Avenue (S),22301,25230
92111,6725,Maple Avenue (S),63376,13275
92112,4645,Oak Street (S),30252,4313
92113,2565,Lakeview Drive (S),63376,13275
92114,485,Pine Street (S),66044,8112
92115,8404,Pine Street (S),66044,8112
92116,6324,Cedar Lane (S),22301,25230
92117,4244,Washington Avenue (S),84101,25172
92118,2164,Park Road (S),00601,13143
92119,84,Sunset Boulevard (S),84101,25172
92120,8003,Sunset Boulevard (S),38017,23127
92121,5923,Riverside Drive (S),84101,25172
92122,3843,Highland Avenue (S),52801,4869
92123,1763,Meadow Lane (S),22301,25230
92124,9682,Meadow Lane (S),95110,2534
92125,7602,Hillcrest Road (S),95110,2534
92126,5522,Lincoln Street (S),38017,23127
92127,3442,Willow Avenue (S),84101,25172
92128,1362,Cherry Lane (S),30252,4313
92129,9281,Cherry Lane (S),38016,23133
92130,7201,Forest Drive (S),28115,14617
92131,5121,Adams Street (S),22301,25230
92132,3041,Valley Road (S),22301,25230
92133,961,Spring Street (S),22301,25230
92134,8880,Spring Street (S),30252,4313
92135,6800,Magnolia Avenue (S),33428,3530
92136,4720,Maple Avenue (S),38016,23133
92137,2640,Oak Street (S),92054,2346
92138,560,Lakeview Drive (S),22301,25230
92139,8479,Lakeview Drive (S),33428,3530
92140,6399,Pine Street (S),84101,25172
92141,4319,Cedar Lane (S),85201,1464
92142,2239,Washington Avenue (S),28104,14586
92143,159,Park Road (S),84101,25172
92144,8078,Park Road (S),52556,4948
92145,5998,Sunset Boulevard (S),22301,25230
92146,3918,Riverside Drive (S),22301,25230
92147,1838,Highland Avenue (S),22301,25230
92148,9757,Highland Avenue (S),84101,25172
92149,7677,Meadow Lane (S),95110,2534
92150,5597,Hillcrest Road (S),63101,13272
92151,3517,Lincoln Street (S),84101,25172
92152,1437,Willow Avenue (S),84101,25172
92153,9356,Willow Avenue (S),84101,25172
92154,7276,Cherry Lane (S),22301,25230
92155,5196,Forest Drive (S),37902,23285
92156,3116,Adams Street (S),37902,23285
92157,1036,Valley Road (S),22301,25230
92158,8955,Valley Road (S),63101,13272
92159,6875,Spring Street (S),37902,23285
92160,4795,Magnolia Avenue (S),37902,23285
92161,2715,Maple Avenue (S),28079,14498
92162,635,Oak Street (S),85201,1464
92163,8554,Oak Street (S),28078,14495
92164,6474,Lakeview Drive (S),95110,2534
92165,4394,Pine Street (S),28078,14495
92166,2314,Cedar Lane (S),22201,25241
92167,234,Washington Avenue (S),92028,1940
92168,8153,Washington Avenue (S),30240,4268
92169,6073,Park Road (S),63101,13272
92170,3993,Sunset Boulevard (S),63101,13272
92171,1913,Riverside Drive (S),85201,1464
92172,9832,Riverside Drive (S),85201,1464
92173,7752,Highland Avenue (S),85201,1464
92174,5672,Meadow Lane (S),63101,13272
92175,3592,Hillcrest Road (S),95110,2534
92176,1512,Lincoln Street (S),84101,25172
92177,9431,Lincoln Street (S),85201,1464
92178,7351,Willow Avenue (S),52240,5068
92179,5271,Cherry Lane (S),84101,25172
92180,3191,Forest Drive (S),85201,1464
92181,1111,Adams Street (S),95110,2534
92182,9030,Adams Street (S),84101,25172
92183,6950,Valley Road (S),84101,25172
92184,4870,Spring Street (S),37902,23285
92185,2790,Magnolia Avenue (S),85201,1464
92186,710,Maple Avenue (S),84101,25172
92187,8629,Maple Avenue (S),37902,23285
92188,6549,Oak Street (S),30236,4256
92189,4469,Lakeview Drive (S),85201,1464
92190,2389,Pine Street (S),84101,25172
92191,309,Cedar Lane (S),22201,25241
92192,8228,Cedar Lane (S),28037,14355
92193,6148,Washington Avenue (S),30236,4256
92194,4068,Park Road (S),84101,25172
92195,1988,Sunset Boulevard (S),33449,3734
92196,9907,Sunset Boulevard (S),84101,25172
92197,7827,Riverside Drive (S),85142,1508
92198,5747,Highland Avenue (S),85138,1459
92199,3667,Meadow Lane (S),28025,14324
92200,1587,Hillcrest Road (S),28025,14324
92201,9506,Hillcrest Road (S),37902,23285
92202,7426,Lincoln Street (S),50421,4735
92203,5346,Willow Avenue (S),50421,4735
92204,3266,Cherry Lane (S),37902,23285
92205,1186,Forest Drive (S),22201,25241
92206,9105,Forest Drive (S),28025,14324
92207,7025,Adams Street (S),50322,5512
92208,4945,Valley Road (S),37902,23285
92209,2865,Spring Street (S),22201,25241
92210,785,Magnolia Avenue (S),22201,25241
92211,8704,Magnolia Avenue (S),30213,4172
92212,6624,Maple Avenue (S),22201,25241
92213,4544,Oak Street (S),63101,13272
92214,2464,Lakeview Drive (S),50309,4889
92215,384,Pine Street (S),85003,1494
92216,8303,Pine Street (S),22201,25241
92217,6223,Cedar Lane (S),22201,25241
92218,4143,Washington Avenue (S),22201,25241
92219,2063,Park Road (S),30213,4172
92220,9982,Park Road (S),63101,13272
92221,7902,Sunset Boulevard (S),22201,25241
92222,5822,Riverside Drive (S),85003,1494
92223,3742,Highland Avenue (S),30188,4568
92224,1662,Meadow Lane (S),37902,23285
92225,9581,Meadow Lane (S),92008,1768
92226,7501,Hillcrest Road (S),50309,4889
92227,5421,Lincoln Street (S),84070,25173
92228,3341,Willow Avenue (S),85003,1494
92229,1261,Cherry Lane (S),50309,4889
92230,9180,Cherry Lane (S),63101,13272
92231,7100,Forest Drive (S),92008,1768
92232,5020,Adams Street (S),30188,4568
92233,2940,Valley Road (S),27834,14445
92234,860,Spring Street (S),27834,14445
92235,8779,Spring Street (S),84065,25164
92236,6699,Magnolia Avenue (S),63101,13272
92237,4619,Maple Avenue (S),27834,14445
92238,2539,Oak Street (S),22201,25241
92239,459,Lakeview Drive (S),84059,25209
92240,8378,Lakeview Drive (S),30180,4532
92241,6298,Pine Street (S),37402,23112
92242,4218,Cedar Lane (S),27701,14363
92243,2138,Washington Avenue (S),37402,23112
92244,58,Park Road (S),85003,1494
92245,7977,Park Road (S),22201,25241
92246,5897,Sunset Boulevard (S),84054,25136
92247,3817,Riverside Drive (S),22201,25241
92248,1737,Highland Avenue (S),37402,23112
92249,9656,Highland Avenue (S),37402,23112
92250,7576,Meadow Lane (S),84047,25112
92251,5496,Hillcrest Road (S),22201,25241
92252,3416,Lincoln Street (S),85003,1494
92253,1336,Willow Avenue (S),84047,25112
92254,9255,Willow Avenue (S),22191,25945
92255,7175,Cherry Lane (S),50265,5556
92256,5095,Forest Drive (S),22191,25945
92257,3015,Adams Street (S),37402,23112
92258,935,Valley Road (S),95037,2285
92259,8854,Valley Road (S),63101,13272
92260,6774,Spring Street (S),22201,25241
92261,4694,Magnolia Avenue (S),27701,14363
92262,2614,Maple Avenue (S),95035,2261
92263,534,Oak Street (S),50211,5283
92264,8453,Oak Street (S),95035,2261
92265,6373,Lakeview Drive (S),95035,2261
92266,4293,Pine Street (S),22201,25241
92267,2213,Cedar Lane (S),22201,25241
92268,133,Washington Avenue (S),91945,2166
92269,8052,Washington Avenue (S),22201,25241
92270,5972,Park Road (S),30144,4260
92271,3892,Sunset Boulevard (S),33426,3535
92272,1812,Riverside Drive (S),30144,4260
92273,9731,Riverside Drive (S),91941,2129
92274,7651,Highland Avenue (S),91941,2129
92275,5571,Meadow Lane (S),85003,1494
92276,3491,Hillcrest Road (S),33426,3535
92277,1411,Lincoln Street (S),37402,23112
92278,9330,Lincoln Street (S),27701,14363
92279,7250,Willow Avenue (S),27701,14363
92280,5170,Cherry Lane (S),30141,4233
92281,3090,Forest Drive (S),30141,4233
92282,1010,Adams Street (S),30141,4233
92283,8929,Adams Street (S),37363,23390
92284,6849,Valley Road (S),37363,23390
92285,4769,Spring Street (S),78401,23828
92286,2689,Magnolia Avenue (S),95008,1751
92287,609,Maple Avenue (S),27601,14703
92288,8528,Maple Avenue (S),30134,4145
92289,6448,Oak Street (S),78401,23828
92290,4368,Lakeview Drive (S),33414,3957
92291,2288,Pine Street (S),78401,23828
92292,208,Cedar Lane (S),63031,12828
92293,8127,Cedar Lane (S),78401,23828
92294,6047,Washington Avenue (S),37201,23366
92295,3967,Park Road (S),22191,25945
92296,1887,Sunset Boulevard (S),22191,25945
92297,9806,Sunset Boulevard (S),91910,1803
92298,7726,Riverside Drive (S),37201,23366
92299,5646,Highland Avenue (S),27601,14703
92300,3566,Meadow Lane (S),78401,23828
92301,1486,Hillcrest Road (S),94952,2402
92302,9405,Hillcrest Road (S),63011,12576
92303,7325,Lincoln Street (S),37201,23366
92304,5245,Willow Avenue (S),94952,2402
92305,3165,Cherry Lane (S),37201,23366
92306,1085,Forest Drive (S),63011,12576
92307,9004,Forest Drive (S),91801,1608
92308,6924,Adams Street (S),63005,12695
92309,4844,Valley Road (S),91801,1608
92310,2764,Spring Street (S),22180,25904
92311,684,Magnolia Avenue (S),78401,23828
92312,8603,Magnolia Avenue (S),37201,23366
92313,6523,Maple Avenue (S),37201,23366
92314,4443,Oak Street (S),78401,23828
92315,2363,Lakeview Drive (S),63005,12695
92316,283,Pine Street (S),37201,23366
92317,8202,Pine Street (S),85003,1494
92318,6122,Cedar Lane (S),78401,23828
92319,4042,Washington Avenue (S),30122,4283
92320,1962,Park Road (S),78401,23828
92321,9881,Park Road (S),78401,23828
92322,7801,Sunset Boulevard (S),33401,3959
92323,5721,Riverside Drive (S),39530,13470
92324,3641,Highland Avenue (S),30114,4068
92325,1561,Meadow Lane (S),30114,4068
92326,9480,Meadow Lane (S),27601,14703
92327,7400,Hillcrest Road (S),78201,24678
92328,5320,Lincoln Street (S),85003,1494
92329,3240,Willow Avenue (S),85003,1494
92330,1160,Cherry Lane (S),78201,24678
92331,9079,Cherry Lane (S),37201,23366
92332,6999,Forest Drive (S),33401,3959
92333,4919,Adams Street (S),30106,4012
92334,2839,Valley Road (S),30106,4012
92335,759,Spring Street (S),78201,24678
92336,8678,Spring Street (S),78201,24678
92337,6598,Magnolia Avenue (S),78201,24678
92338,4518,Maple Avenue (S),78201,24678
92339,2438,Oak Street (S),78201,24678
92340,358,Lakeview Drive (S),78201,24678
92341,8277,Lakeview Drive (S),33301,3637
92342,6197,Pine Street (S),78201,24678
92343,4117,Cedar Lane (S),30096,4150
92344,2037,Washington Avenue (S),39201,13600
92345,9956,Washington Avenue (S),78201,24678
92346,7876,Park Road (S),37201,23366
92347,5796,Sunset Boulevard (S),85003,1494
92348,3716,Riverside Drive (S),37201,23366
92349,1636,Highland Avenue (S),78201,24678
92350,9555,Highland Avenue (S),94608,1924
92351,7475,Meadow Lane (S),37201,23366
92352,5395,Hillcrest Road (S),78201,24678
92353,3315,Lincoln Street (S),30071,4360
92354,1235,Willow Avenue (S),22041,25462
92355,9154,Willow Avenue (S),46901,7412
92356,7074,Cherry Lane (S),78201,24678
92357,4994,Forest Drive (S),78201,24678
92358,2914,Adams Street (S),33301,3637
92359,834,Valley Road (S),39201,13600
92360,8753,Valley Road (S),30084,4516
92361,6673,Spring Street (S),27601,14703
92362,4593,Magnolia Avenue (S),85003,1494
92363,2513,Maple Avenue (S),27601,14703
92364,433,Oak Street (S),30084,4516
92365,8352,Oak Street (S),78201,24678
92366,6272,Lakeview Drive (S),78201,24678
92367,4192,Pine Street (S),33301,3637
92368,2112,Cedar Lane (S),22030,25459
92369,32,Washington Avenue (S),27560,14621
92370,7951,Washington Avenue (S),37174,23482
92371,5871,Park Road (S),27560,14621
92372,3791,Sunset Boulevard (S),27560,14621
92373,1711,Riverside Drive (S),46544,7498
92374,9630,Riverside Drive (S),94595,2733
92375,7550,Highland Avenue (S),46530,7337
92376,5470,Meadow Lane (S),22030,25459
92377,3390,Hillcrest Road (S),22030,25459
92378,1310,Lincoln Street (S),99501,11
92379,9229,Lincoln Street (S),78201,24678
92380,7149,Willow Avenue (S),56601,11796
92381,5069,Cherry Lane (S),30070,4399
92382,2989,Forest Drive (S),46201,7390
92383,909,Adams Street (S),78201,24678
92384,8828,Adams Street (S),33301,3637
92385,6748,Valley Road (S),99501,11
92386,4668,Spring Street (S),78201,24678
92387,2588,Magnolia Avenue (S),30039,4465
92388,508,Maple Avenue (S),55901,12348
92389,8427,Maple Avenue (S),46201,7390
92390,6347,Oak Street (S),91601,2327
92391,4267,Lakeview Drive (S),78201,24678
92392,2187,Pine Street (S),33301,3637
92393,107,Cedar Lane (S),33301,3637
92394,8026,Cedar Lane (S),91601,2327
92395,5946,Washington Avenue (S),30008,4306
92396,3866,Park Road (S),30008,4306
92397,1786,Sunset Boulevard (S),78201,24678
92398,9705,Sunset Boulevard (S),27510,14283
92399,7625,Riverside Drive (S),30008,4306
92400,5545,Highland Avenue (S),30008,4306
92401,3465,Meadow Lane (S),46201,7390
92402,1385,Hillcrest Road (S),27401,14444
92403,9304,Hillcrest Road (S),33301,3637
92404,7224,Lincoln Street (S),78201,24678
92405,5144,Willow Avenue (S),33301,3637
92406,3064,Cherry Lane (S),33301,3637
92407,984,Forest Drive (S),33301,3637
92408,8903,Forest Drive (S),78201,24678
92409,6823,Adams Street (S),21701,10208
92410,4743,Valley Road (S),27401,14444
92411,2663,Spring Street (S),33101,3782
92412,583,Magnolia Avenue (S),37040,23119
92413,8502,Magnolia Avenue (S),91403,2586
92414,6422,Maple Avenue (S),55401,12225
92415,4342,Oak Street (S),78201,24678
92416,2262,Lakeview Drive (S),27401,14444
92417,182,Pine Street (S),78201,24678
92418,8101,Pine Street (S),78201,24678
92419,6021,Cedar Lane (S),78201,24678
92420,3941,Washington Avenue (S),27401,14444
92421,1861,Park Road (S),27401,14444
92422,9780,Park Road (S),37040,23119
92423,7700,Sunset Boulevard (S),94533,1938
92424,5620,Riverside Drive (S),55401,12225
92425,3540,Highland Avenue (S),55401,12225
92426,1460,Meadow Lane (S),35801,482
92427,9379,Meadow Lane (S),94518,1827
92428,7299,Hillcrest Road (S),57701,22934
92429,5219,Lincoln Street (S),27260,14476
92430,3139,Willow Avenue (S),30043,4273
92431,1059,Cherry Lane (S),21201,10082
92432,8978,Cherry Lane (S),21201,10082
92433,6898,Forest Drive (S),21201,10082
92434,4818,Adams Street (S),78201,24678
92435,2738,Valley Road (S),21201,10082
92436,658,Spring Street (S),78201,24678
92437,8577,Spring Street (S),55401,12225
92438,6497,Magnolia Avenue (S),78201,24678
92439,4417,Maple Avenue (S),30038,4284
92440,2337,Oak Street (S),46201,7390
92441,257,Lakeview Drive (S),78201,24678
92442,8176,Lakeview Drive (S),30030,4135
92443,6096,Pine Street (S),94301,2378
92444,4016,Cedar Lane (S),91354,2708
92445,1936,Washington Avenue (S),78201,24678
92446,9855,Washington Avenue (S),30014,4113
92447,7775,Park Road (S),55401,12225
92448,5695,Sunset Boulevard (S),14580,18453
92449,3615,Riverside Drive (S),55401,12225
92450,1535,Highland Avenue (S),46140,7340
92451,9454,Highland Avenue (S),55401,12225
92452,7374,Meadow Lane (S),35203,271
92453,5294,Hillcrest Road (S),78201,24678
92454,3214,Lincoln Street (S),78201,24678
92455,1134,Willow Avenue (S),33160,3813
92456,9053,Willow Avenue (S),46107,7139
92457,6973,Cherry Lane (S),35203,271
92458,4893,Forest Drive (S),30004,3993
92459,2813,Adams Street (S),94085,2644
92460,733,Valley Road (S),91303,1756
92461,8652,Valley Road (S),29630,22364
92462,6572,Spring Street (S),35203,271
92463,4492,Magnolia Avenue (S),55303,11759
92464,2412,Maple Avenue (S),35203,271
92465,332,Oak Street (S),29601,22446
92466,8251,Oak Street (S),46032,7192
92467,6171,Lakeview Drive (S),13501,18399
92468,4091,Pine Street (S),35203,271
92469,2011,Cedar Lane (S),35203,271
92470,9930,Cedar Lane (S),35203,271
92471,7850,Washington Avenue (S),94080,2617
92472,5770,Park Road (S),29601,22446
92473,3690,Sunset Boulevard (S),21133,10369
92474,1610,Riverside Drive (S),29601,22446
92475,9529,Riverside Drive (S),21133,10369
92476,7449,Highland Avenue (S),33101,3782
92477,5369,Meadow Lane (S),29601,22446
92478,3289,Hillcrest Road (S),62701,6921
92479,1209,Lincoln Street (S),94061,2474
92480,9128,Lincoln Street (S),77840,23806
92481,7048,Willow Avenue (S),29601,22446
92482,4968,Cherry Lane (S),77840,23806
92483,2888,Forest Drive (S),55101,12380
92484,808,Adams Street (S),77840,23806
92485,8727,Adams Street (S),77840,23806
92486,6647,Valley Road (S),77840,23806
92487,4567,Spring Street (S),91201,1996
92488,2487,Magnolia Avenue (S),61938,6559
92489,407,Maple Avenue (S),55101,12380
92490,8326,Maple Avenue (S),94040,2297
92491,6246,Oak Street (S),61820,6046
92492,4166,Lakeview Drive (S),94040,2297
92493,2086,Pine Street (S),12601,18121
92494,6,Cedar Lane (S),29572,22538
92495,7925,Cedar Lane (S),94040,2297
92496,5845,Washington Avenue (S),21108,10307
92497,3765,Park Road (S),29572,22538
92498,1685,Sunset Boulevard (S),29572,22538
92499,9604,Sunset Boulevard (S),29572,22538
92500,7524,Riverside Drive (S),94040,2297
92501,5444,Highland Avenue (S),33109,3783
92502,3364,Meadow Lane (S),33109,3783
92503,1284,Hillcrest Road (S),33101,3782
92504,9203,Hillcrest Road (S),33101,3782
92505,7123,Lincoln Street (S),21076,10244
92506,5043,Willow Avenue (S),94014,1856
92507,2963,Cherry Lane (S),94014,1856
92508,883,Forest Drive (S),29730,22590
92509,8802,Forest Drive (S),77701,23638
92510,6722,Adams Street (S),55101,12380
92511,4642,Valley Road (S),29730,22590
92512,2562,Spring Street (S),29401,22367
92513,482,Magnolia Avenue (S),29730,22590
92514,8401,Magnolia Avenue (S),61801,6995
92515,6321,Maple Avenue (S),21060,10226
92516,4241,Oak Street (S),29401,22367
92517,2161,Lakeview Drive (S),33101,3782
92518,81,Pine Street (S),91101,2388
92519,8000,Pine Street (S),29730,22590
92520,5920,Cedar Lane (S),29730,22590
92521,3840,Washington Avenue (S),29730,22590
92522,1760,Park Road (S),55101,12380
92523,9679,Park Road (S),29730,22590
92524,7599,Sunset Boulevard (S),61701,5952
92525,5519,Riverside Drive (S),55101,12380
92526,3439,Highland Avenue (S),29707,22425
92527,1359,Meadow Lane (S),55101,12380
92528,9278,Meadow Lane (S),29707,22425
92529,7198,Hillcrest Road (S),29707,22425
92530,5118,Lincoln Street (S),91101,2388
92531,3038,Willow Avenue (S),91101,2388
92532,958,Cherry Lane (S),91101,2388
92533,8877,Cherry Lane (S),61602,6745
92534,6797,Forest Drive (S),91101,2388
92535,4717,Adams Street (S),29707,22425
92536,2637,Valley Road (S),33101,3782
92537,557,Spring Street (S),29707,22425
92538,8476,Spring Street (S),29707,22425
92539,6396,Magnolia Avenue (S),77598,24899
92540,4316,Maple Avenue (S),77598,24899
92541,2236,Oak Street (S),77598,24899
92542,156,Lakeview Drive (S),77598,24899
92543,8075,Lakeview Drive (S),77598,24899
92544,5995,Pine Street (S),55101,12380
92545,3915,Cedar Lane (S),21044,10153
92546,1835,Washington Avenue (S),29464,22533
92547,9754,Washington Avenue (S),55101,12380
92548,7674,Park Road (S),55101,12380
92549,5594,Sunset Boulevard (S),12047,17308
92550,3514,Riverside Drive (S),29464,22533
92551,1434,Highland Avenue (S),77586,24711
92552,9353,Highland Avenue (S),21034,10168
92553,7273,Meadow Lane (S),29456,22485
92554,5193,Hillcrest Road (S),55044,12151
92555,3113,Lincoln Street (S),33101,3782
92556,1033,Willow Avenue (S),61101,6823
92557,8952,Willow Avenue (S),11788,17623
92558,6872,Cherry Lane (S),49684,11662
92559,4792,Forest Drive (S),29662,22518
92560,2712,Adams Street (S),29662,22518
92561,632,Valley Road (S),93611,1814
92562,8551,Valley Road (S),93611,1814
92563,6471,Spring Street (S),77578,24331
92564,4391,Magnolia Avenue (S),77573,24256
92565,2311,Maple Avenue (S),21009,10068
92566,231,Oak Street (S),77573,24256
92567,8150,Oak Street (S),93550,2377
92568,6070,Lakeview Drive (S),60601,6061
92569,3990,Pine Street (S),33101,3782
92570,1910,Cedar Lane (S),90802,2190
92571,9829,Cedar Lane (S),29621,22325
92572,7749,Washington Avenue (S),77566,24239
92573,5669,Park Road (S),49503,11204
92574,3589,Sunset Boulevard (S),60601,6061
92575,1509,Riverside Drive (S),29401,22367
92576,9428,Riverside Drive (S),93436,2187
92577,7348,Highland Avenue (S),60601,6061
92578,5268,Meadow Lane (S),60601,6061
92579,3188,Hillcrest Road (S),20901,10402
92580,1108,Lincoln Street (S),90802,2190
92581,9027,Lincoln Street (S),90802,2190
92582,6947,Willow Avenue (S),60601,6061
92583,4867,Cherry Lane (S),11550,17629
92584,2787,Forest Drive (S),60601,6061
92585,707,Adams Street (S),60601,6061
92586,8626,Adams Street (S),93301,1655
92587,6546,Valley Road (S),11424,17701
92588,4466,Spring Street (S),29301,22620
92589,2386,Magnolia Avenue (S),29301,22620
92590,306,Maple Avenue (S),29601,22446
92591,8225,Maple Avenue (S),60601,6061
92592,6145,Oak Street (S),60601,6061
92593,4065,Lakeview Drive (S),60601,6061
92594,1985,Pine Street (S),77531,23801
92595,9904,Pine Street (S),60601,6061
92596,7824,Cedar Lane (S),29301,22620
92597,5744,Washington Avenue (S),77520,23636
92598,3664,Park Road (S),77520,23636
92599,1584,Sunset Boulevard (S),90744,2767
92600,9503,Sunset Boulevard (S),20877,10216
92601,7423,Riverside Drive (S),77520,23636
92602,5343,Highland Avenue (S),29201,22380
92603,3263,Meadow Lane (S),33060,3870
92604,1183,Hillcrest Road (S),90723,2385
92605,9102,Hillcrest Road (S),93277,2728
92606,7022,Lincoln Street (S),29201,22380
92607,4942,Willow Avenue (S),49001,11297
92608,2862,Cherry Lane (S),29601,22446
92609,782,Forest Drive (S),60601,6061
92610,8701,Forest Drive (S),29201,22380
92611,6621,Adams Street (S),93257,2442
92612,4541,Valley Road (S),93230,2032
92613,2461,Spring Street (S),48906,11329
92614,381,Magnolia Avenue (S),29201,22380
92615,8300,Magnolia Avenue (S),20850,10379
92616,6220,Maple Avenue (S),20850,10379
92617,4140,Oak Street (S),20850,10379
92618,2060,Lakeview Drive (S),29201,22380
92619,9979,Lakeview Drive (S),20850,10379
92620,7899,Pine Street (S),93063,2595
92621,5819,Cedar Lane (S),93063,2595
92622,3739,Washington Avenue (S),60601,6061
92623,1659,Park Road (S),33030,3688
92624,9578,Park Road (S),20850,10379
92625,7498,Sunset Boulevard (S),60601,6061
92626,5418,Riverside Drive (S),29482,22624
92627,3338,Highland Avenue (S),29401,22367
92628,1258,Meadow Lane (S),29401,22367
92629,9177,Meadow Lane (S),20850,10379
92630,7097,Hillcrest Road (S),33019,3685
92631,5017,Lincoln Street (S),48808,10942
92632,2937,Willow Avenue (S),90631,2126
92633,857,Cherry Lane (S),90630,1854
92634,8776,Cherry Lane (S),48601,11580
92635,6696,Forest Drive (S),60601,6061
92636,4616,Adams Street (S),29481,22617
92637,2536,Valley Road (S),33019,3685
92638,456,Spring Street (S),60601,6061
92639,8375,Spring Street (S),60601,6061
92640,6295,Magnolia Avenue (S),93001,2718
92641,4215,Maple Avenue (S),33019,3685
92642,2135,Oak Street (S),48430,11151
92643,55,Lakeview Drive (S),20850,10379
